content_final,score
madharchiod app hai id banate wakt koi document nahi mangta hai par profile lock ho jane ke bad document chahiye nahi eske bap ghar se document bana kar de simple mai otp option nahi de sakta hai,0
would give app good rating honestly doesnt deserve each time tried make new account separate content fb always ban for reason cant use i feel like fb doing on purpose no matter many account i make it get suspended next day,0
good,0
فطرة,0
good,0
poor app facebook facewithrollingeyes facewithrollingeyes facewithrollingeyes ,0
ever forget password im trying get code opt not coming pleadingface please solve problem thanks,0
omg kayo kabanas,0
irritate app,0
ad show always,0
give star give a feedback app is freedom speech i dont want say alot ending this with mlmblmplm thank,0
many people account hacked even keep security guard no use security guard facebook account hacked,0
ixfj,0
4taaqh 56q century w6wqaaas c6,0
got hacked,0
new change make app terrible work especially youre managing several page watch wheel the arrow spin spin spin ,0
ھجطچن,0
ok,0
group sharing problem,0
aaj tak ke sabse niche ap hai,0
thats good,0
nice,0
mark make hate app,0
app so unusual,0
good,0
app said offer ability change feed setting view most recent post chronological order however you follow simple instruction how change setting youll find option do is simply there feel extremely predatory dishonest coming a company known be predatory dishonest upsetting utterly unsurprising,0
totally trash,0
لاجل فطرة,0
mc app backhandindexpointingdown middlefinger middlefinger middlefinger middlefinger middlefinger middlefinger ,0
च ट ,0
cool app,0
good,0
facebook problem help,0
number 1 wast app,0
eye poblem,0
a problem signing my account,0
disabled facebook account without reason,0
احلي مسا علي فخاد مارك,0
waste time brain power very pro counter con way many ad,0
bad,0
fahad,0
fb become communist run company removing slowing and placing post back if posted day control can see postthis happening political post disagree fbs political party choice are supposed to have free speech long it not inappropriate hurting others our political choice hurt fb,0
download bit run snail,0
hjj,0
disgusting app turned smh,0
abdul basit attari,0
chutmarani app facewithsymbolsonmouth facewithsymbolsonmouth ,0
cache issue porn post issue wrong advertisement adult video cant hide three dot wont work type video r u serious ,0
application not good these application obtain company our personal using they country,0
app work sporadically the time not able comment like read post anything you want beyond frustration would rather see app taken for good have app work in while,0
cant use i cant log and cant see anything,0
ক ওছ র,0
video 16minute there 4 ad coming it really annoying angryface ad even last than 15 fb so shabby thumbsdown ,0
old version show,0
getting new page experience,0
niec,0
abnormal battery usage,0
بسبب محاربة صفحة fetrahفطرة,0
freedom speech propaganda,0
यह एक ग द app क पय इसस द र रह ,0
facebook market place hidden information showing,0
gago hindi ko open account ko tanginang log error yan bobo ampota,0
facebook profile professional mode,0
nb n,0
apps install nhi ho rha hellp,0
suhel ahmed,0
dunnow,0
cant login account say an error occurs please try i trying login since 2 month far problem isnt been solved,0
nather chod,0
nice app,0
analiza,0
super,0
a usual wa opening using app suddenly said ur session expire made log then keep trying log will show white screen try uninstalling install again but when i tried make new account it wont let please facebook such great app ive use having issue my phone really suck huhu loudlycryingface loudlycryingface ,0
 sa sad awm kjj gnjt jrr j jaan jusjjj tib justibib n ndx bng ct joke ji 9k99qzdkrfrkkk nkf ib,0
facebook please solve problem last night have approval problem my account sadbutrelievedface downcastfacewithsweat cant log my account sadbutrelievedface i select correct recent comment option downcastfacewithsweat is i very sad pensiveface please help foldedhands foldedhands foldedhands ,0
able get login code trying so many day dont understand whats happening,0
good app,0
locked account without prior notification,0
please stop adding feature literally one asked want recent feed back so i can see people posted i sleeping working,0
very bad,0
login nahi ho raha hai bahut problem karta hai,0
ok,0
aksah,0
sir account not hacked facebook otp not resived gmail phone number please help unlock facebook account name deep newar,0
react problem,0
di koma download,0
krishna kumar kssjkssj,0
2822 main street d7allas tx 752260b,0
tắt mấy cái quảng cáo sẽ gầy pỏnhub dùm tao đi ,0
im getting aneurysm everytime lag,0
stupidest thing,0
it 120th star facebook messed up im trying help a friend it made have verify please fix,0
facebook please fix account disabled without violation account joshua malubay talosig,0
yaar,0
facing difficulty download fb oppo s53,0
muhammad sajid آپ کی اسرائیل نوازی انتہائی شرمناک اور قابل مذمت حرکت ہے اگرآپ مظلوم کاساتھ نہیں دےسکتے توظالم اسرائیل کاساتھ نہ دیں آپ کواپنی اس حرکت پر نظر ثانی کرنےچاہئے اور دوسری بات آپ قادیانیت نوازی میں انتہاء پر ہیں ہماری ہرپوسٹ جوپاکستان کےآئین کے مطابق ہوتی ہے قادیانیت کے خلاف ہوتی ہے آپ ڈیلیڈ کرنے کے ساتھ کئ ماہ کی پابندی عائد کر دیتے ہیں آپکوپاکستانیوں کے لئے پالیسی آئین پاکستان کے مطابق بنانی چاہئےنہ کہ یہودکےایماءپر تمام فالورز کے حقوق کا خیال رکھنا ضروری ہے,0
fb story keep popping out nowhere even the app closed keep disrupting business im using other application ha going for while fix,0
upgrade fzyuz,0
did want send verification codeit kept saying it been sent which have received,0
many ad pop uptoo many fb employee get so called community standard mixed with every day reality too much snooping privacy informationthey not honor the privacy act the people,0
yuck,0
it giving login error cant even login this app,0
jackilyn tanusan,0
much stupad app blocked real comment becouse app suporting russian terorism dont recommending terublu app,0
got suspended once twice told didnt follow community standard course im gonna make another acc cuz youve suspended mesuspended huh broo a student athlete always use fb for comunication my coach teamates broo mark please fix asap please sir please know that im the one experience problem please make action this sir asap,0
is facebook become effing incompetent they cannot get rid the spam the scammer they end punishing regular people nothing wrong report scammer spammer people are cruising facebook sex i told facebook every one them do not violate community standard im about done this garbage company,0
sometimes doesnt work,0
well account been compromised it pussed of sort fire wall absolute joke try follow step tell you to and your id not good enough bloody outrageous is the word,0
consent bug,0
fetrah is disgusting app,0
country south aisa nepal ineligible facebook page monitization hope nepal be eligible soon mark sir,0
let delete app,0
theyll probably remove review worth exposing look all one star review application used be used connect family friend it used connect information be sold other company sensor anything doesnt match mark zuckerbergs political view it his person people control youre using facebook stay touch family friend text call other facebook the end not worth,0
many ad even hashtags group t work anymore think am going stop using fb,0
yhhefo,0
3 23 3,0
like,0
community standard suck,0
ss,0
algorithm recent change shocking removed ability manage and sort i want business layout time ditch platform would be normal traffic provides option to close down isnt worth effort return thanks greedy ,0
rohit nishad youtube channel blog facebook instagram,0
aditi,0
reel annoying i could remove please let remove reel,0
it show adult video even cant remove adult video is something frustrating want problem solved early possible,0
naics,0
jhataha app,0
akash yadav,0
nice,0
free varil,0
have restricted accessing facebook feature,0
isi,0
good,0
garbage app company no customer service,0
good app,0
ridiculous security system bother asking i tried log if youre going make change password anyway pathetic,0
mathar chud,0
lot bug update unnecessary dont fix ot issue waste data you click a picture screen go black picture showing any prfile uploads tag miss randomly a long comment section hell lot glitch no fixation even day day update worsr experience ever,0
got banned no reason,0
facebook toxic periodt,0
reel option appearing facebook,0
gone hill think definitely past prime are better apps now,0
mabagal na nakakainis,0
bad apps question have problem facebook working i ask problem facebook,0
nc apps,0
excelentamazingwowable,0
should provide id opening account even provide still cant open i try many time,0
profile locking option not showing want lovk profile i cant please resolve problem,0
dua good why background dance beat music playing,0
 ,0
fix we play video ha problem,0
nice apps,0
nou,0
much add show,0
២២ ១៦1121123 ១២២៣ ២២២ក រចវត,0
facing many kind bug the app update poutingface ,0
ffb,0
time waste app,0
nice,0
account easily hacked bad app poutingface poutingface ,0
get 4 weird call obviously fake number i refuse answer then facebook asks to update number suspicious all,0
god apps,0
cant click profile my comment section hyperlink,0
you banned beamingfacewithsmilingeyes ,0
ad overload have updated preference unfollowed yet still keep appearing plus page have unfollowed keep reappearing have tried blocking ad page still keep seeing especially sponsored one,0
အတ အယ င လ က,0
cant recovcer facebook password my phone number kindly fix glitch,0
new facebook watch ui terrible are many problem it since latest update,0
bad attitude due lgbt support spying,0
assassin awake 1 t41488,0
mustkeem,0
င လ မ မင အ င လ င ,0
download instal within 2030 minute disappeared my phone,0
created account five time too different number gmails banned all five time are bad dont use app go hell,0
kartik kartikredd,0
ooooopo,0
update the get complicated slow loading video problem freezing phone others please adm ur app getting more annoying every single day need old version upgrading it take 30 minutesthis the worse app ever used,0
cant see reel every time open video keep asking use data cant event switch mode so anoying no matter i use mobile data wifi always asking to use data the video playing,0
not good use before even though hasnt updated yet work doesnt fool around now you dont update wont work hope change,0
you click picture whole phone screen go black,0
sakil sakilsakilmull,0
bal app,0
crazy stupid latest update instead my friend followed feed i see suggest you ad facebook got crazy nowadays,0
nice okhand ,0
cant open link a website a business page last update 71022 app icon badge doesnt work notification bar a hit miss my personal timeline entire app going downhill message support never get answer back facebook gotten worse when i first signed for took away favorite bar after the last update almost the point dropping facebook,0
very harmful everyone fearfulface fearfulface fearfulface fearfulface ,0
dont an id im 14 year old facebook keep asking it really need account right to chat teacher school other thing are important btw is second time facebook asked id even tho i dont an id please let open account poutingface poutingface poutingface u guy suck,0
cant download it loading,0
maidul,0
nt gud,0
worst,0
facebook account not funtioning correctly all area friend listed someone else cant contact amyone messanger alarming everyones daily individual post seem if can understand humor behind all have unable fix get answer anyone including my marketplace accouny is another concern cant rate i dont understand seems be redirected someone else ha access my account,0
sarhhsegg club save bos,0
nice,0
beautiful eebltte oy zarur enormous amount eternal,0
facebook really secure weak security page got hacked cant get back customer service really bad hate much plz fix angryface angryface angryface ,0
super mario galaxy revolvinghearts revolvinghearts revolvinghearts revolvinghearts ,0
dismiss personal facebook account without problem reason,0
 smilingfacewithhearts ,0
nice face book sparklingheart ,0
is account always blocked blocked,0
facebook being run little karen only care white community got banned defending someone attacking whole bunch people all reported comment it talk how didnt go against guideline yet say the exact thing back her i get banned maybe because im lgbt not white,0
hi hi8,0
ggerman buck,0
st blocked account no whatever reason make new account yesterday try promote product community food block ask confirm first asked phone number give open acc in f second that they blocked again time they asked me to face recognition i do they asked only take a day to finish mfa still blocked people like to use thing full bcs limit 500 wrd,0
read ew,0
live video option main page plz show profile menu,0
fact checker laffable totally get caught on small little thing like the generator regular fuel diesel so stupid when disagree the decision well completely locked me out facebook ridiculous havent able log on almost week,0
nice,0
nothing suggested post ad barely see friend post it useless,0
please subscribe may yt channel,0
facebook the best app,0
installed latest update today fb fb crashed within 30 minute the set problem bug same bug remain unresolved almost 3 month to,0
still keeping in 1 star you bring back fb group shortcut just reminder dont fix something isnt broken,0
good,0
please stop with adsannoying,0
jazminkhatun,0
posted informative video facebook sent community guideline the helll,0
aman नपछशशशल,0
worst application oppressed freedom speech,0
never work properly link picture not clickable of time hit miss not good my samsung phone,0
do like facebookbut dont know ha happenedi cannot comment anythingi put one story of negative peoplei just honestbut seems im allowed opinnionso im giving facebook 1 star ,0
extra data use,0
nice,0
cant change acc my mobile legeng game please fix angryface ,0
taliyah jale delete k sana,0
انقذوا حي الشيخ جراح غزة تحت القصف التحيز لفكرة و اجبار غير المنحاز لها على حجب اراءه بل وصلت لحجب صفحات مثل فطرة,0
account hacked they nothing,0
fake,0
 smilingfacewithhearts smilingfacewithhearts ,0
scamers,0
sesion error login account happened account,0
still keep logging everytime doesnt happen messenger,0
gd,0
arrange first face book,0
gd app,0
quite annoying lately,0
walang nag rereact sa shared post ko,0
whats use this update say want to improve fixed bug we user want something simple can use nice smoothly bug improvement,0
hahahahashutanginamopo,0
huw,0
fantastic,0
duvesh,0
excellent,0
facebook id locked problem,0
স ক স,0
parthib da,0
is very good application contact all world globeshowingamericas love fb messenger,0
bad ,0
ok,0
dont know i cant delete,0
fb account locked plzz unlock account,0
good app,0
s facevomiting hotface ,0
platform censor free speech doesnt align their political social view ban censor content claim it go community standard in fact they just dont like free thinking people pushing back their propaganda lie communist agenda,0
active,0
fa,0
account hacked cant get account facebook email been changed verify account facebook want say email something than email facebook info who changed email sure cant talk anyone get fixed the want to pay to get account fixed im agreeing a email address isnt mine mine my facebook account been taken either facebook they dont want to stop people account fro,0
ni,0
you see profile turn back anyone,0
سيئ,0
ki zebi,0
need way disable suggested you post check fb i want see relevant post friend group only now timeline like 20 suggested you then 1 relevant post thats worst,0
হ জ র ফ ক আইড র প র ম পড় র ভ ন ড র slightlysmilingface ,0
poor,0
ব ল র অ য প ক ন ম ইয় র ল শন করত চ য় ন ফ র ন ড র ক য় ষ ট দ ল ঝ ল ই র খ ,0
kana kana ban mml zuker phoke,0
bad app,0
sometimes just stopped workingthen have uninstall and sometimes doesnt work outeewwww,0
love face book it nice talking friend sparklingheart sparklingheart sparklingheart ,0
facebook team often violate human right doing whatever want zuckerberg are chinese woman husband dictator pffffff,0
irretative negative site this apps covering large area the addiction time waist an issue,0
time waste app,0
facebook crash login,0
describe experience fb ridiculous tbh stupid thing come with first mainly my fault people sensitive get offended the internet im the government gonna enable prude they dont like something posted fb enable the weak and remove post some cry baby dont like should a butthurt report button free people the big bad internet,0
waste time this platform,0
lay mast,0
stupid the reaction list go popping hide after long press cant even give proper reaction post way then after opting a single press only allows to react thumb simple small thing be rather super annoying,0
update without information i not want update i not press button update update start remotely,0
facebook a whole trash,0
op nanu nag,0
r cuz,0
working birthday notification,0
facebook now terrible cant even delete picture video dont like please repair,0
every week update 60 mb stupid app,0
good,0
facebook bad just mentioned friend out my acc stupid facebook,0
go back the old video player is new garbage,0
cannot get past security check upload id enter code emailed etc get screen say suggest change email password anyone access your email get fb account say one else access my email it wont let continue have tried many time both computer app,0
missing notification never loading everything ha posted a page,0
nogood,0
always use dummy acc chatting people everytime go watch reel acc always creating keep getting blocked community rule do 1st acc dont any problem why i getting blocked the dummy acc by watching cookingadveturinganime reel i just dont get it if are it remove the reel on your app,0
much bug,0
 loudlycryingface loudlycryingface loudlycryingface loudlycryingface loudlycryingface ,0
জয়,0
bad bad bad,0
boring app,0
this month facebook u going be greeey every video 4 min ad come time time,0
bad experience,0
app not working two account been saspend i stop use app app very harmful new account been saspend tell please refresh ur facebook server,0
shk,0
good,0
take long time update,0
fake news factory,0
worst app,0
used love facebook now of time is faulty have asked repeatedly help just ignored such shame i used love,0
cant login account enter login code dont access old phone send my id verification 2 day still cant access my account been week facebook team still doing thing,0
hate tiktok,0
bad appbecause i post update facebook block facebook account many timeplease solve problem otherwise everyone not use app you blocking many accountslakh di laanat facebook walon pa openhands raisinghands raisinghands raisinghands raisinghands wavinghand ,0
bangalore,0
op,0
এই app ভ ল ন ম য র add ন ই ন smilingfacewithhalo smilingfacewithhalo ,0
cant even login showing login unable pls check ur network connection pls fix happens even i full network,0
meta b mf wont let log,0
trải nghiệm phần watch ngu si vãi đái,0
gfj,0
video keep playing i minize appvery frustrating,0
good app am astudent,0
help,0
cant update whats problem,0
shared interest wont work,0
sensitive,0
cant install app sometimes hang much kindly please tell what do,0
tangina restricted yan kakagawa ko lng new acc restricted disable agad tangina wala naman ako ginagawa pakiayos naman naka tatlong bagong gawa na ako putanginaaaaaa nyooooooo poutingface poutingface poutingface ,0
facebook unlock id nimish poudel,0
kindle need strong security,0
अर ण अर ण,0
দ দ,0
noob,0
tracking,0
 purpleheart purpleheart purpleheart ,0
nice,0
racist app,0
nice app facebook winkingface winkingface foldedhands foldedhands peoplehugging ,0
ad within 10 second starting video ad cant turn volume on seemingly max phone volume this app company trash,0
bad,0
update,0
use more it be feel annoying ad ad ad,0
many disturbing ad,0
 fetrah فطرة هذا بسبب غلق صفحة الفطرة و لأنكم لا تساندون حرية التعبير و تساندون كل ما هو باطل و شاذ راح نحطمكم يا فيسبوك اعدادنا كبيرة جدااا فلا تستهينوا بنا يا حشرة,0
wtff wrong fb i cant reset password not giving any option reset password this fb getting horrible day day aik star dene k bhi laiq nhi hy tu mark bharwy,0
भ सफ क ब र ब र ad द त रहत छप,0
checked nex comt,0
wao,0
totally frustraitingno privacy,0
cool,0
much add,0
ય વર જ ચ ધર ,0
bayut si facebook jake,0
fetra,0
dont use ,0
super chamar ji buxer wale,0
facebook hacker facewithsymbolsonmouth facewithsymbolsonmouth facewithsymbolsonmouth facewithsymbolsonmouth poutingface poutingface poutingface ,0
reel unlock expressionlessface ,0
need check hillary bill their paid mafaia are good murder get away scott free are devil,0
app not safe login account lose all data also this app u cant comment someone comment you want restriction you will get a useless app,0
dont use facebook,0
recent news feed option missing facebook suck,0
arif aiam,0
hacker ive to restart facebook 3 time cannot get back on y them ive jumped all hoop nothing help,0
bad aap,0
fix problem withmessenger hack facebook hack,0
cant post marketplace update pls fix bug pls facebook,0
12345 sadfg wet,0
juku big khankir chele,0
new,0
every day get restricted posting same thing people post dont get restricted feel im single discriminate because my disability follow rule still get restricted know at least two child molester thats using facebook reported several time and according facebook they are aloud facebook yet facebook done nothing restrict every day what people post i dont understand,0
meta please return nearby friend feature need so badly smirkingface smirkingface ,0
hashim burfat,0
marketplace broken update wont let upload new listing say pending age really frustrating,0
addsbook,0
facebook video dekhar somoy khuv net pblm kre atar somadhan chay ,0
hate hate hate new update make u choose so many friend see feed thats under favorite the normal home page all ad do get rid the recent update still use fb i uninstalled the update said wa required fb access facewithsymbolsonmouth ,0
kindly restore accounti logged while working please something guysi cant log or change passwordits forcing to log to different account using different email ha never used facebook,0
bad,0
verry bad,0
worst,0
viskas,0
facebook system algorithm accurate ive using facebook decade some my post say violate my post not actually appeal review facebook system not review and now totally disable whats wrong meta the worst app ever experience a decade facewithsymbolsonmouth facewithsteamfromnose poutingface thumbsdown i wish it will not happen others,0
good,0
downlod tiktok,0
ricibd otp please ricibd otp,0
watch tv working,0
like app messanger already start hunuparyo,0
salo ne mera facebook account disable kar diya baycott facebook hate facebook app,0
 ,0
whole point this app able connect stay touch old friend relative may may see often news feed literally show same people and again algorithm unless you favorite someone want feed to show of friend and family post wa best part of facebook become boring black hole miss myspace day least snapchat show everyone still,0
login session expire pensiveface daily update automatically pensiveface ,0
n h ja,0
laoda,0
baje app,0
এই এ য প ক য়ও ব যবহ র কর ন ন ,0
cant see profile the person is commented,0
facebook partner banajo,0
nice apppppppppppppppppppppp,0
never said someone hacked,0
nic facebook,0
dont like facebook is bug,0
حکمت خان,0
liberal unamerican dont free speech,0
nothing fine this app disgusting new update bad experience ,0
wish uninstall,0
aman,0
otp sending,0
updating app not check page insight,0
nothing worse facebook sure can keep touch your family friend then also get see bad side them weird side gross stuff stranger even strange people your friend list everyone put nose it doesnt belong lot people mentally strange say lot off the wall stuff lot fake sentiment lot loneliness depression expressed every way can imagine avoid facebook all cost,0
ifaz,0
ন ইস,0
facebook suck a liberal cesspool,0
love when call señorita,0
locked facebook account i have traumatic brain injury yall keep locking out i getting really frustrated this social medium so hard access trying take send a picture of my personal id seems if could a set for identity theft,0
ad more fun,0
achi story new friend redheart ,0
nothing work android link dont work cant go original post someone reply all bug stealing info,0
bug bug bug every update only bug i get,0
stop stealing asset data stop selling bad application bad company,0
facebook showing a limit notificationafter reacting le 15 postswhat tf i on facebook i cant react people post litterinbinsign guy really useless,0
got facebook marketplace removed access me cause got new phone im still the account facebook updated,0
nice,0
bad,0
latest update 15072022 android 9 working earlier week before could always comment sticker it telling cant use samsung sticker facebook andor stickergif icon my comment area click even use silly facebook sticker grrrrcome guy fix your problem revert back to an earlier version ie 2008 everything worked fine,0
ywh,0
data hog impossible remove,0
literally allow protest protesting take place ban our body more they allow lot hate dont ban fact ive reported lot woman have called phat a imbecile a putz ect they never banned or comment god forbid said smallest thing of line i would get sensored a a man time big corporation like facebook actually care men boy it be u fighting in ww3,0
very nice,0
always making new password i hate itits really irritatingto much error lot problem,0
im annoyed before can receive facebook notif since last night cannot receive notif the facebook notification doesnt show phone display notify even uninstall reinstall nothing change i even update my facebook try bring back to normal please fix facewithsteamfromnose wearyface perseveringface ,0
suck,0
cant change name facebook event though waited 3 moth please allow to change name facebook,0
worst app ive ever used,0
bhosari ke add kyu aata hai,0
cant access facebook accountteam cant help access accounti cant received otp long time no another option access account send a lot email to recover facebook account no response frowningface frowningface ,0
 redheart redheart redheart ,0
wa contacting official fb email doesnt reply user feedback report doesnt care user bcoz ha and user bye bye fb facewithsymbolsonmouth ,0
worst app irritating doesnt work anymore,0
lawda,0
appa speed please,0
vijaya raj,0
log out a week next impossible log back it asks a code no way getting code it just stupid,0
im filtered life no one see comment fb really horrible personfacepalming lightskintone femalesign ,0
ved nrayan 626038,0
censorship name game facebook dont even bother review something flagging need have interest the company doesnt agree sudden you get flagged left right either or engineer and community manager the dumbest creature have crawled of the gene pool definitely need elect sure president they want have hope of continuing success,0
m happy,0
kharab,0
nat work problem use thik app,0
0 9th,0
suhb,0
good app winkingfacewithtongue butis difficult making app please update app thumbsup ,0
show comment the post my friend dont allow to privacy please remove feature,0
stopp sending ad am 12 facebook,0
good,0
got hacked many time,0
apps bad always update coming reel proposonal mode,0
 smilingfacewithhearteyes ,0
najmul kash,0
se cuelga demasiado entiendo,0
worst social medium dont inappropriate picture something like my account keep getting suspend without any reason,0
aman rawat 1,0
issue login account 3 step verification code sent old number longer access i have my second line that account function email dont know still sending code the unaccessible line of mine i have sent a valid id bearing my name since april till nothing done it mean this account is the admin my business page i cant access my business page,0
ankit yadav,0
keep changing ui reel unavoidable matter many time hide say show le many ad ridiculous went a third party app isnt smooth functionally better and more customizable,0
chhotu kumar,0
sundarkumar,0
still longer get birthday notification havent year started covid19 have got setting switched even text email selected im getting zero nothing notification nothing email nothing via text just want my damn birthday notification back ive sent help ticket and and nothing back please fix other people know experiencing same thing,0
starting hate facebook could give 0 star i would ever since new update doesnt let comment share post anything,0
good not good,0
7 ⁷ hgghhghg h high g high h hg 3 h ,0
tried recover account many time since wednesday july 13th 2022 first you enter least 3 separate security codesi obviously have access email then sends another then hopefully last requestand nothing all clicked resend code many time it would allow never single email im locked and sent my driver license 3 time error occurs and back to the locked screen it asks id ridiculous,0
good,0
done,0
fetrah,0
good app full masti,0
good,0
himanshu,0
know,0
dark mode option galaxy tab a7 lite,0
good thumbsup ,0
describe experience,0
ayaw na mag sign account ko,0
hate app please something how update facebook classic page new page experience,0
is freedom expression this app,0
slow,0
made do secure login changing password time bring to blue screen only way found to login this problem to open facebook web browser you login change password again it will take you to news feed and page finally hope can help someone this than frustrating app facebook please fix app,0
good app,0
have reinstall four time past month since ive redownload the app not it three month uploading photo doesnt work personal menu never work setting cant view comment app terrible need to be updated all it kink,0
login session expired frequently whyy,0
 smilingfacewithhearteyes ,0
sign back every hour stupid app keep saying session expired most recent update didnt anything to fix the issue,0
disappointedface bad,0
facebook the worst app could ever on phone it is pretty much people judging picture your life mention sell your information the highest bidder kind funny youre looking part motorcycle all a sudden get friend request people are trying to sell something get a bunch pop ups credit card financing car motorcycle crazy nowadays whatever you look is recorded,0
facebook suckes,0
too good,0
please fix app do have keep uninstalling re downloading the app work properly it keep dropping so frustrating,0
رسايل الباسورد مش بتيجي,0
uninstalling these recent day app frequently promoting political disinformation thru reel many misleading propaganda the fascist family marcos duterte is also option disable reel my feed annoying,0
wow osome,0
facebook all political thats wrong be illegal that shame you helping ruin republic middlefinger middlefinger middlefinger middlefinger ,0
asset asset jgb jhb,0
good nice,0
a leftist liberal lunatic demonic rat app facewithsymbolsonmouth unitedstates welcome operation mockingbird unamusedface florida new law iemm sueing idiot smirkingface unitedstates ,0
are watching responding your thought conversation,0
u bb,0
cant even use facebook damn add swear god id die i anything do one of those ad,0
44k,0
am forced have garbage my phone,0
good,0
ok,0
hate ad the video im trying watch quite irritating i cant skip now i select them go back so annoying,0
fetrah,0
want delete account you dont allow every time wrong password every time wrong password am indian modi bhakt help to delete account i delete facebook foldedhands ,0
fake social medium app control post monopalize information everyone know recieve fake new along real doctored unoticed wish file court case make a post asking friend have told you post let know that you out weed then fraud update still full fraud and they add new algorithm make sure you have worst time trying fast forward video to see result,0
slow bad design want check certain page everytime have click click get take age load try gps connect cant c comment vanish i try open,0
nice take time download,0
good,0
facebook account locked dont like facebook nomore,0
app terrible try mute my mom phone unmuted i got removed my mom phone ha on new phone hope will make stop unamusedface ,0
still illreviant advert dont disappear you delete,0
app come preinstalled my xiaomi redmi a system app feel feel disgusting i cant uninstall it,0
slowest app can get constantly getting error force close reload looking photo suck butt cause take foreverrrrrr load many extra apps forced you to use app dont upgrade keep old version youll sorry fb app suck,0
urge to remove thumbsup button,0
sad,0
very bad,0
zzz,0
fb account one day have not posted anything they suspended my account however know magas spew hateful rhetoric dont get suspended whats with fb,0
ejoyble,0
bad,0
good,0
please pleadingface foldedhands good working please,0
 brokenheart brokenheart brokenheart ,0
angry israeli murder palestine people show blood photo israel dont show hide wa swear israeli restricted 30 day israeli send facebook blood palestine i should report israel stupid pig many time blocked date day,0
want contact facebook management i possible,0
st q smilingfacewithhearteyes smilingfacewithhalo smilingfacewithhearteyes faceblowingakiss ccxx sa5 jr,0
ad ad ad ad,0
account hacked keep gettin spam sale marketplace,0
cant believe is popular most wellknown company earth it completely utterly suck their customer survice do care you,0
يا أيها الناس إنا خلقناكم من ذكر و أنثى لتعارفوا فطرة,0
facebook sux cant get my account many security setting question only 2 3 simple security question your back,0
fetra purpleheart ,0
updating phone software lost apps including fb app when installed back tried logging prompted provide security code seriously cant remember any code effect none sent registered phone number sincerely i dont want lose my fb account like that,0
account not login,0
type tlp fb my account lock,0
im one month experience,0
facebook dating still doesnt send notification been like for month i keep checking fb app to see anyones messaged it bothersome it go hour i check app,0
got blocked tagging people went huge trip fam friend posted pic tagged half tagged fb told tagging a bunch friend fam picutres want be tagged apparently violated rule so stupid is only thing use fb so i guess useless keep accout anymore also stupid when photo album are uploaded are of order and it take forever reorder,0
cant recover fb account data thief platform full effect fb really not care people harvesting data information about people distribute their connection nefarious customer pay for data information going back create own social networking webpage without fb,0
nice,0
stting get my nerve wont let download apps bc need update never update if try canceling update stop app close i cant delete either nothing work this app,0
need alternative,0
ok ok,0
im trying get page back letting got hacked now i cant use messenger trying contact support good lord it like pulling hen teath,0
cant change profile,0
poor security account hacked i unable get access this no support fb access,0
بسبب التحيز لاسرائيل ضد الفلسطنيين app working well take time reload open,0
good,0
facebook community stupid,0
hate facebook it waste lot time,0
bad,0
 beamingfacewithsmilingeyes ,0
xx,0
dare not allow to remove application i didnt want a phone i paid hundred dollar since is okay acceptable,0
facebook watch video option cannot show my account please help this,0
رىؤقلسب ثث,0
wonderfull,0
a fraud keep deliberately disabling link open externally track activity violate privacy sad,0
فطرة,0
verging bloatware,0
whats point a messenger app clearly issue separation,0
حسابي اتقفل ي فيس,0
keep suspending account dont whyim disappointed sadbutrelievedface ,0
good chatting making friend please dont forget rate dawood thanks,0
bad app fill feed page video dont even follow because you watched something minute reading comment lag entire app people add new comment facebook put in bad mood got a real negative effect my mental health stopped using and hope people too,0
video loading black screen,0
yeah like,0
is update cant stand story forced see story page dont even like is getting control u having say we see fb screw fb blocking because simple word let people say far worse backwards you all aredont want insta stuff my either want insta will go there cause this i see le of my page app keep changing without updating i dont like either ok,0
ilike app,0
wa hacked facebook,0
उप न द र ब ब ,0
many ad expect to pay everything,0
nice,0
nice,0
had facebook stolen me 80 july 14th 2022 theif book allowed 6 plus account my dead dad pic human talk theif book is safe to be my friend elvis group got stolen the 4th july weekend 2022 do not recommend to anyone,0
working today,0
stop showing reel option story section god sake please ask developer remove asap,0
lost authenticated phone trying login new device correct user name password because activated 2 factor authentication code need enter code fb app showing sm code sent my phon number i not receiving sm code ,0
ban for pathetic thing,0
saif rza,0
good,0
dont want picture be present my facebook account not sure like maybe i will block my account good,0
account got suspended joking my friend didnt even threatened would give zero star facebook support team middlefinger ,0
get lost,0
nice,0
kya kar raha hai ek aap bhi samhal nahi pata ,0
wa given star could talk hope that you be questioned the problem emailing you,0
good plat,0
facebook the racist medium,0
problem line deley komen tak naik,0
support terrorist,0
mf much add there suck,0
is bad app give account back foldedhands lightskintone cant live without poor app,0
rakib shike,0
app doesnt work well lot problem video uploading tagging etc im here stay touch family friend dont see need overly sensitive people censor private fb account fb becoming and invasive,0
id stolen you also make id lock id not opening tell please my answer,0
like sit,0
soo good,0
forced always add hate constantly unable delete block permanently dont control youre fooling or manipulating to buy mean i wont buy anything forever still wont get money ha ha even hahaha,0
aq,0
badive using fb a year it no problem now im getting restricted no reason cant even react come best part cant even contact to solve problem worst app ever not download,0
i cant delete facebook app you serious i disable whats wrong you this legal,0
nice apps,0
sardar shoaib,0
have data fb dont working fix,0
good,0
anti muslim,0
goodd,0
